event_id,user_id,event_name,event_timestamp,device_type,channel,product_id
1881,U00250,add_to_cart,2026-08-06 13:36:17,tablet,direct,P0111
404,U00054,view_home,2026-08-06 15:11:06,tablet,paid_search,
405,U00054,view_product,2026-08-06 15:13:27,tablet,paid_search,P0006
9,U00003,view_product,2026-08-06 15:26:58,desktop,email,P0109
10,U00003,add_to_cart,2026-08-06 15:28:42,desktop,email,P0109
11,U00003,checkout,2026-08-06 15:31:30,desktop,email,P0109
1622,U00209,view_home,2026-08-06 15:32:08,tablet,direct,
1623,U00209,view_product,2026-08-06 15:33:18,tablet,direct,P0079
1624,U00209,view_home,2026-08-06 15:33:43,tablet,direct,
12,U00003,purchase,2026-08-06 15:34:05,desktop,email,P0109
1625,U00209,view_product,2026-08-06 15:34:34,tablet,direct,P0094
3648,U00480,view_home,2026-08-06 15:44:20,desktop,paid_search,
3649,U00480,view_product,2026-08-06 15:45:56,desktop,paid_search,P0094
2727,U00357,view_home,2026-08-06 16:14:23,mobile,organic_search,
2728,U00357,view_product,2026-08-06 16:15:32,mobile,organic_search,P0039
2729,U00357,view_home,2026-08-06 16:16:23,mobile,organic_search,
2730,U00357,view_product,2026-08-06 16:17:37,mobile,organic_search,P0022
2731,U00357,view_home,2026-08-06 16:18:36,mobile,organic_search,
319,U00045,view_home,2026-08-06 18:03:55,desktop,social,
320,U00045,view_product,2026-08-06 18:06:27,desktop,social,P0003
321,U00045,add_to_cart,2026-08-06 18:08:56,desktop,social,P0003
322,U00045,checkout,2026-08-06 18:10:03,desktop,social,P0003
323,U00045,purchase,2026-08-06 18:12:43,desktop,social,P0003
2861,U00376,view_home,2026-08-06 18:50:33,tablet,email,
3658,U00481,view_home,2026-08-06 21:14:04,mobile,organic_search,
3659,U00481,view_product,2026-08-06 21:16:23,mobile,organic_search,P0102
3660,U00481,add_to_cart,2026-08-06 21:16:43,mobile,organic_search,P0102
3661,U00481,checkout,2026-08-06 21:18:42,mobile,organic_search,P0102
3662,U00481,purchase,2026-08-06 21:19:37,mobile,organic_search,P0102
2302,U00305,view_home,2026-08-07 08:40:04,tablet,direct,
2303,U00305,view_product,2026-08-07 08:40:45,tablet,direct,P0107
2304,U00305,add_to_cart,2026-08-07 08:42:27,tablet,direct,P0107
1324,U00173,view_home,2026-08-07 08:49:03,mobile,social,
1325,U00173,view_product,2026-08-07 08:51:47,mobile,social,P0033
1326,U00173,add_to_cart,2026-08-07 08:52:47,mobile,social,P0033
1327,U00173,checkout,2026-08-07 08:54:58,mobile,social,P0033
1328,U00173,purchase,2026-08-07 08:57:09,mobile,social,P0033
2635,U00345,view_home,2026-08-07 09:50:32,tablet,organic_search,
2636,U00345,view_product,2026-08-07 09:51:11,tablet,organic_search,P0120
2637,U00345,view_home,2026-08-07 09:52:18,tablet,organic_search,
1333,U00174,view_home,2026-08-07 09:54:14,tablet,direct,
2638,U00345,view_product,2026-08-07 09:54:15,tablet,organic_search,P0049
1334,U00174,view_product,2026-08-07 09:54:35,tablet,direct,P0101
1335,U00174,add_to_cart,2026-08-07 09:54:44,tablet,direct,P0101
2639,U00345,add_to_cart,2026-08-07 09:55:50,tablet,organic_search,P0049
758,U00098,view_home,2026-08-07 10:42:36,desktop,social,
759,U00098,view_product,2026-08-07 10:44:38,desktop,social,P0096
760,U00098,add_to_cart,2026-08-07 10:47:16,desktop,social,P0096
3721,U00491,view_home,2026-08-07 12:00:28,tablet,organic_search,
3722,U00491,view_product,2026-08-07 12:01:35,tablet,organic_search,P0097
3723,U00491,view_home,2026-08-07 12:02:11,tablet,organic_search,
1709,U00227,view_home,2026-08-07 13:23:07,tablet,organic_search,
1710,U00227,view_product,2026-08-07 13:25:13,tablet,organic_search,P0042
1711,U00227,add_to_cart,2026-08-07 13:27:59,tablet,organic_search,P0042
1712,U00227,checkout,2026-08-07 13:30:10,tablet,organic_search,P0042
1713,U00227,purchase,2026-08-07 13:32:49,tablet,organic_search,P0042
923,U00121,view_home,2026-08-07 14:24:40,desktop,paid_search,
2525,U00332,view_home,2026-08-07 15:10:56,mobile,direct,
2888,U00380,view_home,2026-08-07 15:18:44,mobile,paid_search,
2889,U00380,view_product,2026-08-07 15:18:52,mobile,paid_search,P0030
2890,U00380,view_home,2026-08-07 15:19:51,mobile,paid_search,
2891,U00380,view_product,2026-08-07 15:20:45,mobile,paid_search,P0019
2892,U00380,view_home,2026-08-07 15:21:35,mobile,paid_search,
2893,U00380,view_product,2026-08-07 15:23:21,mobile,paid_search,P0001
2526,U00332,view_product,2026-08-07 15:51:56,mobile,direct,P0058
2882,U00379,view_home,2026-08-07 15:52:24,tablet,email,
2883,U00379,view_product,2026-08-07 15:52:54,tablet,email,P0018
2884,U00379,view_home,2026-08-07 15:54:00,tablet,email,
2527,U00332,add_to_cart,2026-08-07 15:54:02,mobile,direct,P0058
2528,U00332,checkout,2026-08-07 15:54:59,mobile,direct,P0058
3493,U00458,view_home,2026-08-07 16:12:38,desktop,paid_search,
3494,U00458,view_product,2026-08-07 16:13:58,desktop,paid_search,P0032
3495,U00458,view_home,2026-08-07 16:14:13,desktop,paid_search,
3496,U00458,view_product,2026-08-07 16:14:36,desktop,paid_search,P0052
3497,U00458,view_home,2026-08-07 16:15:59,desktop,paid_search,
2529,U00332,purchase,2026-08-07 16:58:59,mobile,direct,P0058
305,U00044,view_home,2026-08-07 18:17:06,desktop,direct,
306,U00044,view_product,2026-08-07 18:18:22,desktop,direct,P0042
307,U00044,view_home,2026-08-07 18:19:45,desktop,direct,
1718,U00229,view_home,2026-08-07 18:28:45,tablet,direct,
1719,U00229,view_product,2026-08-07 18:29:28,tablet,direct,P0042
976,U00129,view_home,2026-08-07 19:06:53,desktop,organic_search,
977,U00129,view_product,2026-08-07 19:08:46,desktop,organic_search,P0050
2876,U00378,view_home,2026-08-07 19:11:08,tablet,paid_search,
978,U00129,add_to_cart,2026-08-07 19:11:13,desktop,organic_search,P0050
2877,U00378,view_product,2026-08-07 19:11:14,tablet,paid_search,P0078
2878,U00378,view_home,2026-08-07 19:11:31,tablet,paid_search,
979,U00129,checkout,2026-08-07 19:13:48,desktop,organic_search,P0050
980,U00129,purchase,2026-08-07 19:14:37,desktop,organic_search,P0050
2038,U00268,view_home,2026-08-07 19:25:52,desktop,organic_search,
2039,U00268,view_product,2026-08-07 19:26:19,desktop,organic_search,P0049
2040,U00268,view_home,2026-08-07 19:27:41,desktop,organic_search,
2041,U00268,view_product,2026-08-07 19:30:28,desktop,organic_search,P0064
3135,U00413,view_home,2026-08-07 19:33:46,desktop,paid_search,
3136,U00413,view_product,2026-08-07 19:34:14,desktop,paid_search,P0035
3137,U00413,view_home,2026-08-07 19:34:22,desktop,paid_search,
3138,U00413,view_product,2026-08-07 19:36:00,desktop,paid_search,P0003
3139,U00413,add_to_cart,2026-08-07 19:36:29,desktop,paid_search,P0003
3140,U00413,checkout,2026-08-07 19:38:18,desktop,paid_search,P0003
3141,U00413,purchase,2026-08-07 19:38:39,desktop,paid_search,P0003
2879,U00378,view_product,2026-08-07 19:49:31,tablet,paid_search,P0094
139,U00022,view_home,2026-08-07 20:10:14,mobile,paid_search,
140,U00022,view_product,2026-08-07 20:11:25,mobile,paid_search,P0060
141,U00022,view_home,2026-08-07 20:11:36,mobile,paid_search,
142,U00022,view_product,2026-08-07 20:12:15,mobile,paid_search,P0023
143,U00022,add_to_cart,2026-08-07 20:15:13,mobile,paid_search,P0023
308,U00044,view_product,2026-08-07 20:52:45,desktop,direct,P0004
1014,U00135,view_home,2026-08-07 22:50:16,desktop,social,
1015,U00135,view_product,2026-08-07 22:51:52,desktop,social,P0100
917,U00120,view_home,2026-08-08 07:38:45,desktop,email,
918,U00120,view_product,2026-08-08 07:40:07,desktop,email,P0006
919,U00120,view_home,2026-08-08 07:40:39,desktop,email,
2255,U00298,view_home,2026-08-08 07:55:39,tablet,social,
2256,U00298,view_product,2026-08-08 07:55:57,tablet,social,P0106
2257,U00298,view_home,2026-08-08 07:57:13,tablet,social,
2258,U00298,view_product,2026-08-08 08:00:02,tablet,social,P0101
2259,U00298,add_to_cart,2026-08-08 08:01:42,tablet,social,P0101
2260,U00298,checkout,2026-08-08 08:03:43,tablet,social,P0101
3121,U00411,view_home,2026-08-08 08:17:56,mobile,paid_search,
29,U00006,view_home,2026-08-08 08:46:56,tablet,paid_search,
30,U00006,view_product,2026-08-08 08:48:17,tablet,paid_search,P0009
31,U00006,view_home,2026-08-08 08:49:11,tablet,paid_search,
32,U00006,view_product,2026-08-08 08:51:34,tablet,paid_search,P0102
33,U00006,add_to_cart,2026-08-08 08:51:44,tablet,paid_search,P0102
877,U00116,view_home,2026-08-08 10:09:28,tablet,social,
493,U00065,view_home,2026-08-08 10:45:55,mobile,direct,
494,U00065,view_product,2026-08-08 10:46:36,mobile,direct,P0089
495,U00065,view_home,2026-08-08 10:47:43,mobile,direct,
496,U00065,view_product,2026-08-08 10:48:13,mobile,direct,P0016
497,U00065,view_home,2026-08-08 10:48:35,mobile,direct,
2343,U00312,view_home,2026-08-08 10:54:08,desktop,email,
3419,U00448,view_home,2026-08-08 11:14:24,mobile,direct,
3420,U00448,view_product,2026-08-08 11:15:38,mobile,direct,P0057
3430,U00450,view_home,2026-08-08 12:26:21,desktop,paid_search,
3431,U00450,view_product,2026-08-08 12:28:25,desktop,paid_search,P0094
2344,U00312,view_product,2026-08-08 14:11:08,desktop,email,P0060
2345,U00312,add_to_cart,2026-08-08 14:12:24,desktop,email,P0060
3052,U00401,view_home,2026-08-08 14:21:29,tablet,organic_search,
3053,U00401,view_product,2026-08-08 14:21:56,tablet,organic_search,P0014
3054,U00401,add_to_cart,2026-08-08 14:22:57,tablet,organic_search,P0014
3055,U00401,checkout,2026-08-08 14:23:10,tablet,organic_search,P0014
3056,U00401,purchase,2026-08-08 14:25:58,tablet,organic_search,P0014
1299,U00168,view_home,2026-08-08 14:45:56,tablet,direct,
1300,U00168,view_product,2026-08-08 14:46:09,tablet,direct,P0062
1301,U00168,add_to_cart,2026-08-08 14:48:48,tablet,direct,P0062
1302,U00168,checkout,2026-08-08 14:49:06,tablet,direct,P0062
2894,U00380,view_home,2026-08-08 14:57:11,desktop,organic_search,
1323,U00172,view_home,2026-08-08 15:27:43,desktop,direct,
2668,U00349,view_home,2026-08-08 16:25:41,mobile,paid_search,
2669,U00349,view_product,2026-08-08 16:27:08,mobile,paid_search,P0110
2670,U00349,add_to_cart,2026-08-08 16:28:55,mobile,paid_search,P0110
249,U00036,view_home,2026-08-08 17:47:28,desktop,direct,
250,U00036,view_product,2026-08-08 17:48:38,desktop,direct,P0091
251,U00036,view_home,2026-08-08 17:49:17,desktop,direct,
3745,U00495,view_home,2026-08-08 17:49:58,desktop,email,
252,U00036,view_product,2026-08-08 17:51:25,desktop,direct,P0120
253,U00036,add_to_cart,2026-08-08 17:53:11,desktop,direct,P0120
254,U00036,checkout,2026-08-08 17:53:53,desktop,direct,P0120
34,U00006,view_home,2026-08-08 18:24:36,tablet,email,
35,U00006,view_product,2026-08-08 18:24:55,tablet,email,P0038
36,U00006,view_home,2026-08-08 18:25:55,tablet,email,
2309,U00306,view_home,2026-08-08 18:38:32,desktop,direct,
2310,U00306,view_product,2026-08-08 18:39:10,desktop,direct,P0061
3718,U00490,view_home,2026-08-08 19:08:36,desktop,email,
3719,U00490,view_product,2026-08-08 19:08:59,desktop,email,P0117
3720,U00490,view_home,2026-08-08 19:09:35,desktop,email,
1551,U00203,view_home,2026-08-08 19:27:49,desktop,paid_search,
1552,U00203,view_product,2026-08-08 19:28:30,desktop,paid_search,P0002
1553,U00203,view_home,2026-08-08 19:29:18,desktop,paid_search,
1554,U00203,view_product,2026-08-08 19:29:37,desktop,paid_search,P0040
1555,U00203,view_home,2026-08-08 19:30:39,desktop,paid_search,
1556,U00203,view_product,2026-08-08 19:33:04,desktop,paid_search,P0080
1557,U00203,add_to_cart,2026-08-08 19:34:18,desktop,paid_search,P0080
1454,U00189,view_home,2026-08-08 19:59:01,tablet,paid_search,
1455,U00189,view_product,2026-08-08 20:00:02,tablet,paid_search,P0032
1456,U00189,view_home,2026-08-08 20:01:41,tablet,paid_search,
174,U00027,view_home,2026-08-08 20:09:33,desktop,email,
1113,U00143,view_home,2026-08-08 20:17:10,desktop,direct,
1114,U00143,view_product,2026-08-08 20:17:48,desktop,direct,P0107
1115,U00143,view_home,2026-08-08 20:18:59,desktop,direct,
1528,U00200,view_home,2026-08-08 21:50:02,desktop,social,
2378,U00317,view_home,2026-08-08 21:50:10,mobile,social,
2379,U00317,view_product,2026-08-08 21:52:42,mobile,social,P0065
37,U00006,view_product,2026-08-08 22:04:55,tablet,email,P0099
2717,U00356,view_home,2026-08-09 07:48:36,mobile,organic_search,
2718,U00356,view_product,2026-08-09 07:49:49,mobile,organic_search,P0024
2719,U00356,view_home,2026-08-09 07:50:45,mobile,organic_search,
2720,U00356,view_product,2026-08-09 07:50:52,mobile,organic_search,P0051
2721,U00356,view_home,2026-08-09 07:52:08,mobile,organic_search,
2491,U00328,view_home,2026-08-09 08:47:52,mobile,social,
2492,U00328,view_product,2026-08-09 08:49:14,mobile,social,P0074
2493,U00328,view_home,2026-08-09 08:51:09,mobile,social,
2494,U00328,view_product,2026-08-09 08:52:57,mobile,social,P0081
2495,U00328,add_to_cart,2026-08-09 08:55:06,mobile,social,P0081
2496,U00328,checkout,2026-08-09 08:57:09,mobile,social,P0081
2497,U00328,purchase,2026-08-09 08:58:00,mobile,social,P0081
1077,U00140,view_home,2026-08-09 09:38:46,mobile,direct,
1078,U00140,view_product,2026-08-09 09:39:49,mobile,direct,P0019
1079,U00140,view_home,2026-08-09 09:40:34,mobile,direct,
202,U00031,view_home,2026-08-09 10:59:37,desktop,organic_search,
3243,U00427,view_home,2026-08-09 11:04:01,tablet,email,
3620,U00474,view_home,2026-08-09 11:47:43,desktop,direct,
3621,U00474,view_product,2026-08-09 11:49:39,desktop,direct,P0099
2530,U00333,view_home,2026-08-09 11:57:17,tablet,direct,
2531,U00333,view_product,2026-08-09 11:59:17,tablet,direct,P0063
2532,U00333,add_to_cart,2026-08-09 12:00:06,tablet,direct,P0063
2533,U00333,checkout,2026-08-09 13:00:06,tablet,direct,P0063
2534,U00333,purchase,2026-08-09 13:01:54,tablet,direct,P0063
3238,U00426,view_home,2026-08-09 14:31:04,tablet,direct,
3239,U00426,view_product,2026-08-09 14:33:20,tablet,direct,P0036
3240,U00426,add_to_cart,2026-08-09 14:35:42,tablet,direct,P0036
489,U00065,view_home,2026-08-09 15:38:18,mobile,direct,
490,U00065,view_product,2026-08-09 15:38:54,mobile,direct,P0015
491,U00065,view_home,2026-08-09 15:39:02,mobile,direct,
492,U00065,view_product,2026-08-09 15:40:49,mobile,direct,P0041
2504,U00330,view_home,2026-08-09 15:45:56,mobile,direct,
291,U00043,view_home,2026-08-09 17:26:12,desktop,organic_search,
292,U00043,view_product,2026-08-09 17:26:21,desktop,organic_search,P0075
293,U00043,view_home,2026-08-09 17:27:12,desktop,organic_search,
294,U00043,view_product,2026-08-09 17:28:35,desktop,organic_search,P0040
295,U00043,add_to_cart,2026-08-09 17:29:34,desktop,organic_search,P0040
296,U00043,checkout,2026-08-09 17:31:15,desktop,organic_search,P0040
747,U00096,view_home,2026-08-09 17:31:46,mobile,paid_search,
297,U00043,purchase,2026-08-09 17:32:05,desktop,organic_search,P0040
748,U00096,view_product,2026-08-09 17:32:45,mobile,paid_search,P0102
749,U00096,view_home,2026-08-09 17:33:38,mobile,paid_search,
750,U00096,view_product,2026-08-09 17:35:48,mobile,paid_search,P0033
1735,U00231,view_home,2026-08-09 17:41:30,mobile,direct,
1736,U00231,view_product,2026-08-09 17:42:52,mobile,direct,P0120
1737,U00231,view_home,2026-08-09 17:43:51,mobile,direct,
1738,U00231,view_product,2026-08-09 17:45:47,mobile,direct,P0115
3241,U00426,checkout,2026-08-09 17:57:42,tablet,direct,P0036
3242,U00426,purchase,2026-08-09 18:00:14,tablet,direct,P0036
1941,U00256,view_home,2026-08-09 18:20:33,tablet,organic_search,
1942,U00256,view_product,2026-08-09 18:22:12,tablet,organic_search,P0040
3203,U00420,view_home,2026-08-09 18:26:22,desktop,email,
3204,U00420,view_product,2026-08-09 18:27:46,desktop,email,P0018
2943,U00388,view_home,2026-08-09 18:47:29,tablet,organic_search,
2944,U00388,view_product,2026-08-09 18:48:15,tablet,organic_search,P0043
2945,U00388,add_to_cart,2026-08-09 18:50:25,tablet,organic_search,P0043
2586,U00341,view_home,2026-08-09 19:00:49,mobile,paid_search,
2587,U00341,view_product,2026-08-09 19:00:54,mobile,paid_search,P0002
2588,U00341,view_home,2026-08-09 19:02:49,mobile,paid_search,
2589,U00341,view_product,2026-08-09 19:03:58,mobile,paid_search,P0094
2590,U00341,view_home,2026-08-09 19:05:35,mobile,paid_search,
2591,U00341,view_product,2026-08-09 19:07:29,mobile,paid_search,P0020
914,U00119,view_home,2026-08-09 20:11:53,tablet,organic_search,
915,U00119,view_product,2026-08-09 20:12:31,tablet,organic_search,P0020
916,U00119,add_to_cart,2026-08-09 20:13:32,tablet,organic_search,P0020
2905,U00384,view_home,2026-08-09 20:36:09,tablet,paid_search,
2906,U00384,view_product,2026-08-09 20:38:33,tablet,paid_search,P0050
2907,U00384,add_to_cart,2026-08-09 20:39:02,tablet,paid_search,P0050
1943,U00256,add_to_cart,2026-08-09 21:41:12,tablet,organic_search,P0040
1944,U00256,checkout,2026-08-09 21:42:31,tablet,organic_search,P0040
1945,U00256,purchase,2026-08-09 21:44:33,tablet,organic_search,P0040
2505,U00331,view_home,2026-08-09 21:50:45,desktop,email,
2506,U00331,view_product,2026-08-09 21:52:15,desktop,email,P0061
2507,U00331,view_home,2026-08-09 21:52:40,desktop,email,
435,U00058,view_home,2026-08-09 21:53:33,mobile,organic_search,
2508,U00331,view_product,2026-08-09 21:55:18,desktop,email,P0056
436,U00058,view_product,2026-08-09 21:55:53,mobile,organic_search,P0083
2509,U00331,add_to_cart,2026-08-09 21:57:23,desktop,email,P0056
1270,U00165,view_home,2026-08-09 22:13:32,tablet,paid_search,
1271,U00165,view_product,2026-08-09 22:14:57,tablet,paid_search,P0010
1272,U00165,view_home,2026-08-09 22:16:35,tablet,paid_search,
3386,U00446,view_home,2026-08-09 22:51:07,tablet,paid_search,
3387,U00446,view_product,2026-08-09 22:52:26,tablet,paid_search,P0086
3388,U00446,view_home,2026-08-09 22:52:48,tablet,paid_search,
3389,U00446,view_product,2026-08-09 22:54:10,tablet,paid_search,P0034
3390,U00446,view_home,2026-08-09 22:55:56,tablet,paid_search,
3391,U00446,view_product,2026-08-09 22:56:24,tablet,paid_search,P0100
3392,U00446,add_to_cart,2026-08-09 22:57:09,tablet,paid_search,P0100
2510,U00331,checkout,2026-08-09 23:08:23,desktop,email,P0056
2511,U00331,purchase,2026-08-09 23:11:05,desktop,email,P0056
1273,U00165,view_product,2026-08-10 01:00:35,tablet,paid_search,P0034
2178,U00288,view_home,2026-08-10 06:31:32,desktop,direct,
2179,U00288,view_product,2026-08-10 06:32:38,desktop,direct,P0059
2180,U00288,view_home,2026-08-10 06:34:03,desktop,direct,
2844,U00373,view_home,2026-08-10 06:47:51,desktop,paid_search,
2845,U00373,view_product,2026-08-10 06:50:22,desktop,paid_search,P0054
1452,U00188,view_home,2026-08-10 07:01:12,mobile,direct,
1453,U00188,view_product,2026-08-10 07:02:24,mobile,direct,P0010
3482,U00456,view_home,2026-08-10 07:44:22,tablet,social,
2200,U00290,view_home,2026-08-10 08:19:34,tablet,email,
2201,U00290,view_product,2026-08-10 08:22:03,tablet,email,P0108
445,U00059,view_home,2026-08-10 08:30:17,desktop,email,
